Nombre de pieces;Nombre de chambres;Superficie salon (m²);Balcon;Ascenseur;Parking;Cave;Accessible_mobilité_réduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis à vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
4.0;3;27.5;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;4.0;2.0;850000;87.4;75015;3080;1.0;7.0
1.0;1;11.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;120000;11.0;75014;1440;3.0;6.0
2.0;1;17.0;1;1;0;1;0;1;0;1;0;1;0;1;-1.0;3.0;3.0;450000;50.0;75015;5324;2.0;28.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;299000;31.0;75013;1465;4.0;6.0
3.0;2;30.6;0;1;0;1;0;1;0;1;1;0;0;0;3.0;5.0;5.0;630000;80.0;75019;2820;-1.0;-1.0
4.0;3;43.0;1;1;0;1;0;1;0;0;0;0;0;0;-1.0;2.0;1.0;1470000;100.0;75012;0;3.0;5.0
2.0;1;14.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;2.0;398000;40.4;75017;80;2.0;6.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;4.0;2.0;1360000;126.0;75017;2700;0.0;1.0
1.0;1;18.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;3.0;1.0;127899;18.0;75018;0;5.0;1.0
1.0;1;24.0;0;1;0;1;0;1;0;1;0;0;0;0;-1.0;4.0;2.0;194000;24.0;75018;1180;1.0;10.0
2.0;2;-1.0;0;0;0;1;0;0;0;0;1;1;0;1;5.0;5.0;3.0;605000;45.0;75002;1347;3.0;5.0
3.0;2;26.5;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;1225000;64.4;75018;0;6.0;-1.0
2.0;1;12.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;300000;28.5;75019;0;1.0;6.0
6.0;1;-1.0;0;1;0;0;0;1;0;1;1;0;0;0;3.0;4.0;4.0;1750000;146.0;75014;0;0.0;7.0
1.0;1;23.5;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;3.0;280000;23.5;75015;0;0.0;-1.0
3.0;1;-1.0;0;1;0;1;0;1;0;0;0;0;0;0;3.0;6.0;6.0;750000;75.8;75015;617760;2.0;-1.0
4.0;3;-1.0;0;1;0;1;0;1;0;1;0;0;0;0;3.0;5.0;5.0;1890000;175.0;75016;0;1.0;-1.0
3.0;2;27.0;0;1;0;1;0;0;0;1;0;0;0;0;-1.0;5.0;3.0;518000;52.0;75013;2232;4.0;6.0
1.0;1;12.6;0;0;0;0;0;1;0;1;0;0;0;0;3.0;6.0;6.0;248000;20.8;75008;0;0.0;6.0
1.0;1;12.6;0;0;0;0;0;1;0;1;0;0;0;0;3.0;6.0;6.0;248000;20.8;75009;0;0.0;6.0
5.0;3;43.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;1800000;-1.0;75011;2278;6.0;6.0
2.0;1;-1.0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;5.0;5.0;315000;45.0;75018;1176;2.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;285000;23.3;75003;750;6.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;2.0;269000;27.0;75010;1200;2.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;420000;41.0;75014;2507;2.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;0;-1.0;5.0;2.0;330000;29.8;75018;840;0.0;1.0
1.0;1;30.0;1;1;1;0;0;1;1;1;1;1;0;1;-1.0;5.0;3.0;345000;30.0;75015;2350;-1.0;-1.0
4.0;3;29.5;1;1;0;0;0;1;0;1;0;1;0;1;5.0;1.0;1.0;1628000;79.6;75016;0;5.0;6.0
2.0;1;9.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;242000;17.0;75005;2205;4.0;5.0
2.0;1;21.9;0;0;0;0;0;0;0;1;1;0;0;1;1.0;5.0;3.0;698000;52.8;75014;1850;0.0;7.0
3.0;1;36.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;6.0;3.0;1191400;93.0;75011;1;0.0;-1.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;1.0;108000;17.0;75018;417;4.0;1.0
4.0;1;-1.0;0;1;0;1;0;0;0;0;1;0;0;0;-1.0;5.0;5.0;960000;85.0;75016;5700;4.0;7.0
1.0;1;30.7;0;0;0;0;0;1;0;1;0;1;0;1;3.0;5.0;3.0;335000;30.7;75005;0;2.0;4.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;128000;17.0;75018;398;6.0;1.0
6.0;5;-1.0;0;0;1;0;0;1;0;1;1;0;0;1;3.0;3.0;1.0;350000;74.0;75019;720;0.0;3.0
1.0;1;8.4;0;0;0;0;0;1;0;1;1;0;0;0;-1.0;5.0;3.0;89500;8.4;75015;210;8.0;8.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;700000;85.0;75019;0;9.0;18.0
2.0;1;25.6;1;1;0;1;0;1;0;1;1;0;0;1;1.0;3.0;3.0;875000;74.5;75008;4262;4.0;5.0
1.0;1;18.3;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;3.0;3.0;103400;18.3;75019;279;3.0;-1.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;1.0;4.0;4.0;685000;57.1;75016;0;2.0;8.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;3.0;5.0;5.0;573000;61.0;75012;4000;3.0;10.0
4.0;1;-1.0;0;1;0;1;0;1;0;1;1;1;0;1;-1.0;4.0;4.0;928000;77.4;75014;2000;2.0;4.0
2.0;1;15.6;0;1;0;1;0;1;0;1;1;1;0;0;5.0;4.0;4.0;520000;43.6;75016;135088;1.0;6.0
3.0;2;-1.0;1;1;1;1;0;1;0;0;1;0;0;1;5.0;4.0;4.0;499000;72.0;75019;3450;4.0;1.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;5.0;3.0;1.0;875000;73.0;75018;0;3.0;6.0
4.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;698000;52.0;75007;1734;2.0;2.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;105000;17.0;75018;442;4.0;-1.0
4.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;5.0;4.0;1.0;697000;71.0;75015;2115;2.0;8.0
1.0;1;14.0;0;0;0;0;0;0;0;1;0;0;0;0;3.0;5.0;3.0;139000;14.0;75010;0;6.0;6.0
1.0;1;20.6;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;160000;20.6;75019;0;4.0;-1.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;1;0;0;0;3.0;6.0;4.0;299000;35.0;75015;1812;0.0;8.0
1.0;1;8.0;0;0;0;0;0;0;0;1;0;0;0;1;1.0;5.0;3.0;119000;8.0;75011;430;0.0;4.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;1;0;0;0;-1.0;5.0;5.0;425000;43.0;75012;0;2.0;7.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;3.0;1.0;1.0;1200000;81.0;75019;0;5.0;5.0
3.0;1;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;5.0;4.0;4.0;655000;52.4;75018;2220;3.0;4.0
1.0;1;12.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;6.0;3.0;150000;12.0;75009;340;6.0;6.0
1.0;1;35.0;1;1;0;1;0;0;0;1;1;1;0;0;-1.0;4.0;4.0;399000;35.0;75015;0;2.0;6.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;178500;17.0;75012;0;1.0;6.0
1.0;1;19.0;0;0;0;0;0;1;0;1;0;1;0;1;-1.0;5.0;3.0;191000;19.0;75019;795;2.0;4.0
3.0;2;27.8;0;0;0;1;0;0;0;0;0;1;0;1;3.0;4.0;2.0;715000;60.0;75011;302412;0.0;6.0
2.0;1;-1.0;1;0;0;1;0;0;0;1;1;0;0;1;1.0;5.0;5.0;498000;53.0;75015;0;1.0;2.0
3.0;2;-1.0;0;1;0;0;0;0;0;1;1;0;0;0;-1.0;5.0;2.0;750000;64.0;75016;2400;-1.0;-1.0
1.0;1;6.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;5.0;3.0;60000;6.0;75012;156;6.0;6.0
3.0;1;-1.0;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;4.0;447000;56.8;75017;0;0.0;-1.0
1.0;1;19.6;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;4.0;259000;19.6;75002;0;5.0;6.0
1.0;1;27.8;1;0;0;0;0;1;0;1;0;1;0;1;1.0;4.0;4.0;336000;27.8;75014;0;2.0;6.0
2.0;1;-1.0;0;0;0;1;0;1;0;0;0;0;0;0;3.0;5.0;3.0;310000;36.0;75015;1772;0.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;4.0;435000;41.0;75012;1380;0.0;6.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;5.0;5.0;2.0;300000;30.0;75009;52636;0.0;3.0
6.0;4;74.0;0;0;1;0;0;0;0;1;0;1;0;1;3.0;4.0;5.0;1975000;249.4;75014;7044;0.0;-1.0
1.0;1;24.0;0;1;0;0;0;0;0;0;0;0;0;0;3.0;5.0;3.0;300000;24.0;75005;0;5.0;5.0
1.0;1;29.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;3.0;210000;29.0;75017;0;0.0;7.0
2.0;1;11.0;0;0;0;0;0;0;0;1;0;1;0;0;1.0;4.0;1.0;287700;27.0;75014;1008;0.0;6.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;1;0;1;3.0;5.0;2.0;382000;36.0;75011;560;0.0;1.0
1.0;1;33.0;0;1;0;1;0;1;0;1;0;0;0;1;1.0;5.0;5.0;425000;33.0;75008;1790;5.0;7.0
3.0;2;-1.0;0;1;0;1;0;1;1;1;0;1;0;1;3.0;6.0;3.0;799000;58.0;75007;1500;1.0;5.0
2.0;1;11.7;0;0;0;0;0;1;0;1;0;1;0;1;3.0;4.0;2.0;700000;41.0;75004;0;0.0;5.0
1.0;1;15.0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;5.0;3.0;130000;15.0;75019;1008;1.0;4.0
4.0;3;-1.0;0;1;0;0;0;1;0;1;0;1;0;1;-1.0;3.0;1.0;840000;121.0;75011;1942;2.0;4.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;1;0;1;-1.0;3.0;1.0;840000;121.0;75011;1942;2.0;4.0
1.0;1;17.0;0;0;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;120000;17.0;75018;0;-1.0;-1.0
1.0;1;31.0;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;300000;31.0;75018;1920;-1.0;-1.0
1.0;1;16.0;0;0;0;0;0;0;0;1;0;1;0;0;-1.0;5.0;3.0;137000;16.0;75018;892;4.0;5.0
1.0;1;15.0;0;1;0;1;0;1;0;0;0;0;0;1;3.0;5.0;5.0;280000;31.0;75018;1766;2.0;7.0
5.0;3;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;3.0;5.0;3.0;1025000;123.0;75011;3100;0.0;5.0
2.0;1;9.0;0;0;0;1;0;1;0;1;0;0;0;0;3.0;5.0;5.0;391400;36.0;75005;1800;0.0;5.0
2.0;1;16.0;0;0;0;1;0;0;0;1;0;0;0;1;5.0;5.0;2.0;415000;34.0;75005;1306;0.0;4.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;6.0;3.0;680000;61.0;75011;1880;-1.0;-1.0
2.0;1;13.3;0;0;0;1;0;1;0;1;0;1;0;1;3.0;4.0;2.0;329000;24.7;75017;0;0.0;-1.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;1;0;1;-1.0;5.0;2.0;348500;27.0;75005;0;1.0;5.0
2.0;1;-1.0;0;1;1;1;0;0;0;1;0;0;0;1;-1.0;5.0;5.0;360000;50.0;75013;3854;-1.0;-1.0
3.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;721000;63.1;75011;309336;4.0;5.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;275000;30.0;75011;1832;2.0;2.0
2.0;1;15.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;5.0;349800;42.0;75020;1200;-1.0;-1.0
1.0;1;12.0;0;1;0;0;0;0;0;1;1;0;0;1;3.0;5.0;6.0;108000;12.0;75012;0;7.0;7.0
3.0;2;-1.0;0;1;0;1;0;1;0;0;0;0;0;1;3.0;6.0;3.0;415000;53.0;75005;0;1.0;6.0
2.0;1;20.0;0;0;0;0;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;390350;43.0;75013;1512;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;239000;24.2;75019;1056;2.0;-1.0
1.0;1;29.8;0;1;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;235000;29.8;75018;1273;1.0;5.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;895000;69.1;75016;0;1.0;-1.0
6.0;5;-1.0;0;1;1;0;0;0;0;0;0;1;0;0;-1.0;4.0;1.0;992750;124.0;75011;3380;0.0;4.0
1.0;1;25.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;359000;25.0;75003;0;2.0;4.0
5.0;3;-1.0;0;0;0;0;0;0;0;0;1;1;0;1;1.0;4.0;2.0;1400000;130.0;75011;0;0.0;2.0
5.0;3;-1.0;0;0;0;0;0;0;0;0;1;1;0;1;1.0;4.0;2.0;1400000;130.0;75010;1840;0.0;2.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;1;0;0;-1.0;5.0;5.0;546000;48.0;75017;2253;-1.0;-1.0
6.0;4;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;5.0;5.0;3.0;1050000;153.3;75020;0;-1.0;-1.0
1.0;1;12.0;0;1;0;0;0;1;0;1;1;0;0;1;-1.0;6.0;5.0;209500;22.0;75018;984;2.0;7.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;1;1;0;1;-1.0;6.0;3.0;627000;56.1;75017;3120;1.0;6.0
1.0;1;30.0;0;0;0;0;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;529000;30.0;75017;2268;1.0;1.0
1.0;1;22.0;0;0;0;0;0;1;0;1;0;0;0;0;-1.0;5.0;3.0;177000;22.0;75019;996;0.0;7.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;323000;36.0;75018;1980;2.0;6.0
1.0;1;8.0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;5.0;3.0;95000;8.0;75009;0;6.0;6.0
1.0;1;20.0;0;0;0;0;0;0;0;1;0;1;0;1;-1.0;3.0;1.0;176000;20.0;75010;868;-1.0;-1.0
6.0;4;-1.0;0;0;0;0;0;1;0;1;0;0;0;0;-1.0;3.0;1.0;2690000;174.0;75016;3472;0.0;7.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;1;0;0;1;-1.0;4.0;3.0;620000;61.0;75014;3100;3.0;-1.0
2.0;1;25.0;0;1;0;0;0;1;0;1;1;1;0;1;-1.0;5.0;5.0;439000;37.0;75014;1432;1.0;9.0
4.0;3;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;1100000;88.0;75014;3860;0.0;1.0
2.0;1;18.0;0;1;0;1;0;1;0;0;0;0;0;0;-1.0;5.0;5.0;498000;47.0;75020;1303;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;439000;54.0;75020;180;3.0;3.0
1.0;1;26.0;0;1;0;0;0;0;0;1;0;0;0;1;1.0;5.0;3.0;180000;26.0;75019;0;0.0;6.0
1.0;1;19.0;0;0;0;0;0;0;0;1;0;0;0;1;1.0;5.0;3.0;180000;19.0;75018;0;0.0;1.0
3.0;2;-1.0;0;0;0;0;0;1;1;1;0;0;0;1;3.0;5.0;2.0;549000;57.0;75018;1800;1.0;4.0
1.0;1;41.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;325000;41.0;75017;2096;0.0;1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;1;0;1;3.0;5.0;4.0;330000;37.0;75013;2420;0.0;4.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;1.0;5.0;3.0;190000;21.0;75017;700;0.0;6.0
2.0;1;20.3;0;0;0;1;0;1;0;1;0;1;0;0;5.0;5.0;5.0;550000;46.1;75017;0;0.0;-1.0
3.0;2;46.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;3.0;1.0;749000;81.5;75020;1860;0.0;1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;184900;17.3;75011;920;3.0;3.0
1.0;1;29.0;0;0;0;1;0;1;0;0;0;0;0;1;3.0;5.0;3.0;269000;29.0;75015;0;0.0;6.0
1.0;1;10.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;143000;10.0;75017;0;7.0;7.0
2.0;1;22.0;0;0;0;0;0;1;0;1;1;1;0;1;-1.0;4.0;4.0;319500;45.0;75018;2068;0.0;6.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;700000;65.0;75014;0;1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;1;0;0;1;-1.0;6.0;3.0;237400;27.0;75012;1080;-1.0;-1.0
2.0;1;33.0;0;0;0;1;0;1;0;0;0;0;0;1;-1.0;5.0;5.0;695000;57.0;75008;0;0.0;-1.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;385000;43.5;75019;1200;1.0;6.0
1.0;1;14.4;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;4.0;180000;14.4;75015;456;0.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;1;0;1;-1.0;5.0;4.0;519000;56.0;75018;2582;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;1;0;0;1;-1.0;6.0;6.0;358700;45.0;75012;1920;-1.0;-1.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;1;1;0;1;-1.0;5.0;2.0;425000;42.0;75013;964;0.0;6.0
2.0;1;20.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;410000;43.0;75010;1205;-1.0;-1.0
2.0;1;20.0;0;1;0;1;0;1;0;1;1;1;0;1;3.0;3.0;3.0;440000;34.0;75017;2400;0.0;6.0
2.0;1;10.1;0;0;0;0;0;1;0;1;0;1;0;1;3.0;5.0;2.0;229000;23.7;75017;0;0.0;1.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;0;5.0;5.0;2.0;440000;38.0;75014;0;3.0;5.0
1.0;1;21.0;0;1;0;1;0;1;0;1;0;0;0;1;3.0;6.0;3.0;265000;21.0;75016;680;0.0;6.0
1.0;1;26.6;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;250000;26.6;75015;0;2.0;9.0
4.0;3;-1.0;0;0;0;1;0;1;0;1;1;0;0;1;3.0;6.0;6.0;600000;82.0;75012;3096;-1.0;-1.0
3.0;2;26.0;0;0;0;1;0;0;0;0;0;1;0;0;3.0;5.0;2.0;639000;72.0;75010;2400;0.0;4.0
3.0;2;26.0;0;0;0;1;0;0;0;0;0;1;0;0;3.0;5.0;2.0;639000;71.0;75019;2400;0.0;4.0
1.0;1;15.0;0;0;0;1;0;0;0;0;0;0;0;1;1.0;5.0;5.0;212000;24.0;75017;1160;0.0;4.0
1.0;1;15.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;139000;15.0;75020;70485;1.0;6.0
2.0;1;-1.0;0;1;0;1;0;0;1;0;1;0;0;0;-1.0;5.0;1.0;495000;43.0;75005;2841;5.0;8.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;524000;54.0;75012;0;-1.0;-1.0
3.0;2;19.0;1;1;1;1;0;1;0;0;0;0;0;1;-1.0;4.0;4.0;550000;65.7;75013;212940;2.0;5.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;3.0;6600000;69.0;75013;4260;1.0;8.0
1.0;1;23.0;0;0;0;0;0;0;0;1;0;0;0;1;1.0;4.0;4.0;229000;23.0;75010;1100;0.0;4.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;421000;56.0;75015;1539;-1.0;-1.0
2.0;1;35.0;0;0;0;1;0;0;0;0;0;1;0;0;3.0;4.0;4.0;320000;69.7;75018;0;0.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;1;5.0;5.0;3.0;425000;37.1;75011;1220;2.0;4.0
2.0;1;-1.0;0;1;0;0;0;1;1;0;0;1;0;1;3.0;5.0;4.0;330000;37.0;75013;2630;0.0;4.0
1.0;1;17.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;5.0;3.0;175000;17.0;75015;456;0.0;1.0
2.0;1;21.2;0;0;0;0;0;0;0;1;0;0;0;1;1.0;3.0;1.0;450000;52.7;75017;0;0.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;5.0;360000;40.0;75014;1584;0.0;4.0
4.0;3;74.0;0;0;0;0;0;0;0;1;0;1;0;1;3.0;3.0;3.0;1249000;155.0;75010;3728;1.0;2.0
3.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;3.0;5.0;2.0;750000;70.0;75015;0;0.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;5.0;3.0;235000;30.0;75014;948;0.0;6.0
2.0;1;20.0;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;594000;49.0;75013;1470;6.0;12.0
4.0;3;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;870000;85.6;75010;2984;3.0;3.0
2.0;1;-1.0;0;1;0;1;0;0;0;1;1;1;0;1;-1.0;5.0;3.0;535000;37.0;75016;1650;0.0;6.0
1.0;1;28.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;212000;28.0;75013;0;11.0;30.0
5.0;4;-1.0;0;0;0;0;0;0;0;0;1;0;0;1;-1.0;3.0;4.0;549000;87.0;75012;1895;-1.0;-1.0
4.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;999600;135.6;75011;0;0.0;-1.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;1;0;0;-1.0;5.0;3.0;399000;28.8;75003;0;3.0;5.0
1.0;1;24.0;0;0;0;1;0;0;0;1;0;0;0;0;3.0;5.0;3.0;249000;24.0;75017;0;4.0;4.0
3.0;2;26.0;1;1;0;0;0;1;1;0;0;0;0;1;3.0;5.0;3.0;1165000;72.4;75018;0;6.0;7.0
5.0;4;40.0;0;1;0;0;0;1;1;0;0;0;0;0;3.0;5.0;3.0;1550000;127.2;75020;0;4.0;4.0
1.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;115000;-1.0;75018;0;4.0;1.0
4.0;3;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;-1.0;6.0;3.0;715000;132.0;75018;1920;-1.0;-1.0
2.0;1;-1.0;1;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;397500;35.5;75011;1800;5.0;-1.0
1.0;1;23.0;1;0;0;1;0;0;0;0;0;0;0;1;3.0;5.0;4.0;236000;23.0;75019;0;2.0;1.0
3.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;0;5.0;6.0;6.0;379000;45.0;75013;0;2.0;6.0
1.0;1;29.0;0;1;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;2.0;280000;29.0;75019;1236;2.0;7.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;5.0;3.0;152282;25.0;75019;206;-1.0;-1.0
3.0;2;-1.0;0;1;0;1;0;0;0;1;1;1;0;1;3.0;5.0;5.0;519000;60.5;75014;0;0.0;9.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;1;1;0;1;-1.0;4.0;3.0;440000;62.0;75018;0;0.0;9.0
2.0;1;15.0;0;0;0;1;0;0;0;1;0;0;0;1;5.0;5.0;3.0;370000;40.1;75013;1800;1.0;6.0
2.0;1;11.0;0;0;0;1;0;0;0;0;0;1;0;1;3.0;5.0;3.0;180000;25.3;75013;720;0.0;5.0
2.0;1;9.2;0;0;0;0;0;0;0;1;1;0;0;0;-1.0;6.0;5.0;239200;26.7;75019;0;0.0;-1.0
3.0;3;41.9;1;0;0;0;0;0;0;0;0;1;0;0;5.0;5.0;3.0;771470;72.1;75019;1800;4.0;4.0
2.0;1;14.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;5.0;475000;31.3;75007;0;0.0;7.0
2.0;1;13.0;0;0;0;0;0;1;0;1;0;1;0;1;3.0;5.0;5.0;300000;28.7;75016;3296;0.0;4.0
5.0;3;40.0;1;1;0;1;0;1;0;1;1;0;0;1;3.0;6.0;3.0;1290000;125.0;75012;0;4.0;7.0
1.0;1;11.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;132000;11.0;75017;0;6.0;6.0
7.0;5;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;995000;196.7;75018;0;0.0;8.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;599000;68.0;75020;2712;3.0;-1.0
1.0;1;25.0;0;0;0;0;0;0;0;1;1;0;0;1;-1.0;4.0;4.0;295000;25.0;75016;0;0.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;1;-1.0;5.0;3.0;279000;38.1;75019;1847;1.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;1;0;0;1.0;4.0;5.0;550000;45.0;75003;1092;0.0;2.0
2.0;1;24.0;0;0;0;0;0;0;0;1;0;1;0;1;3.0;5.0;2.0;390000;48.0;75020;507;0.0;4.0
4.0;2;34.6;0;1;0;1;0;1;0;1;1;1;0;1;3.0;4.0;4.0;896000;-1.0;75016;0;0.0;9.0
2.0;1;-1.0;0;1;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;310000;41.0;75015;700;0.0;5.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;457000;42.0;75011;1700;0.0;-1.0
5.0;4;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;5.0;2.0;2.0;1450000;130.0;75020;0;4.0;4.0
