Nombre de pieces;Nombre de chambres;Superficie salon (m);Balcon;Ascenseur;Parking;Cave;Accessible_mobilit_rduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis  vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;730000.0;95.0;94130;0;-1.0;-1.0
5.0;4;-1.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;-1.0;-1.0;529023.0;105.0;94500;0;4.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;-1.0;-1.0;333200.0;60.0;94500;0;1.0;-1.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;-1.0;-1.0;-1.0;430000.0;85.0;94350;0;-1.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;0;0;0;1;1;5.0;6.0;3.0;595000.0;63.0;94160;1600;1.0;5.0
4.0;2;19.0;1;1;1;1;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;229900.0;78.4;94260;2969;0.0;9.0
1.0;1;21.0;0;0;0;1;0;0;0;0;0;0;0;1;3.0;-1.0;-1.0;143000.0;21.0;94270;607;4.0;4.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;740000.0;94.0;94130;0;-1.0;-1.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;590000.0;76.0;94130;0;-1.0;-1.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;485000.0;63.0;94130;0;-1.0;-1.0
4.0;1;-1.0;0;1;0;0;0;0;0;1;0;0;0;0;3.0;-1.0;-1.0;980000.0;-1.0;94210;0;4.0;-1.0
5.0;3;42.0;0;0;0;1;0;0;0;0;0;1;0;1;3.0;3.0;3.0;518000.0;150.0;94600;1800;0.0;3.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;171000.0;32.2;94140;1280;-1.0;-1.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;178000.0;30.0;94210;3400;1.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;0;0;0;0;0;5.0;4.0;4.0;189000.0;72.0;94260;3060;0.0;4.0
5.0;4;-1.0;1;1;1;0;0;1;0;1;0;1;1;1;3.0;2.0;2.0;415000.0;97.0;94320;0;5.0;5.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;1;1;1;3.0;2.0;2.0;320000.0;65.0;94320;0;3.0;4.0
3.0;2;-1.0;0;1;1;0;0;1;0;0;0;0;0;0;3.0;3.0;3.0;363952.0;76.9;94140;1668;0.0;6.0
2.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;6.0;3.0;215000.0;56.0;94400;1875;0.0;4.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;-1.0;-1.0;-1.0;690000.0;95.0;94130;0;-1.0;-1.0
7.0;4;37.2;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;4.0;4.0;735000.0;191.0;94500;0;0.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;190000.0;32.0;94200;0;1.0;-1.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;6.0;6.0;415000.0;67.0;94120;1800;1.0;3.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;1;1;0;0;-1.0;6.0;6.0;339000.0;36.3;94300;1477;-1.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;0;1.0;3.0;3.0;420000.0;82.0;94800;2800;0.0;5.0
4.0;3;-1.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;740000.0;95.0;94130;0;-1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;445000.0;62.7;94100;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;316000.0;66.5;94310;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;452500.0;70.4;94205;0;4.0;-1.0
4.0;3;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;656000.0;87.4;94170;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;328000.0;66.5;94310;0;5.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;313261.0;64.0;94430;0;3.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;400000.0;64.8;94170;0;3.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;369000.0;78.4;94310;0;5.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;302000.0;49.7;94350;0;4.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;572000.0;58.8;94340;0;4.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;331446.0;65.6;94200;0;3.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;268900.0;56.8;94500;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;319379.0;72.3;94430;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;270000.0;63.0;94470;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;350000.0;64.8;94500;0;3.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;379800.0;63.0;94240;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;306000.0;63.7;94310;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;288450.0;61.0;94500;0;3.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;320000.0;61.0;94350;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;420000.0;67.9;94350;0;4.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;283450.0;61.0;94500;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;486000.0;61.2;94100;0;3.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;463000.0;70.4;94205;0;6.0;-1.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;244408.0;57.1;94600;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;332000.0;60.2;94000;0;5.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;334000.0;61.3;94450;0;4.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;448152.0;65.1;94250;0;2.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;833000.0;71.0;94340;0;5.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;1114000.0;97.0;94340;0;4.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;692000.0;67.8;94220;0;3.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;242650.0;61.8;94190;0;2.0;-1.0
4.0;3;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;650000.0;81.1;94210;0;1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;438000.0;71.2;94600;0;9.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;485000.0;63.0;94130;0;1.0;-1.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;232100.0;54.9;94600;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;358000.0;68.9;94500;0;2.0;-1.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;386833.0;65.3;94240;0;1.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;322654.0;63.0;94200;0;6.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;368700.0;62.6;94800;0;2.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;321900.0;61.9;94430;0;3.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;287000.0;65.6;94470;0;2.0;-1.0
1.0;1;13.5;0;0;0;0;0;0;0;0;0;0;0;0;3.0;-1.0;3.0;99000.0;13.5;94110;0;5.0;6.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;435000.0;88.0;94140;0;-1.0;-1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;541000.0;87.0;94140;0;-1.0;-1.0
1.0;1;29.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;192000.0;29.0;94100;1800;-1.0;-1.0
5.0;3;35.0;1;0;1;1;0;1;0;1;0;0;0;1;3.0;4.0;5.0;599000.0;112.0;94210;0;-1.0;-1.0
2.0;1;-1.0;0;0;1;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;189000.0;43.1;94350;1578;0.0;3.0
3.0;2;-1.0;0;0;1;0;0;0;0;0;0;0;1;1;5.0;4.0;2.0;269500.0;60.0;94420;2124;0.0;1.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;1114000.0;97.0;94340;0;-1.0;-1.0
4.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;943000.0;83.0;94340;0;-1.0;-1.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;482000.0;80.0;94140;0;-1.0;-1.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;587000.0;75.0;94140;0;-1.0;-1.0
3.0;2;-1.0;1;0;0;0;0;1;0;1;0;1;0;0;1.0;3.0;1.0;549000.0;80.0;94170;0;0.0;-1.0
3.0;2;39.6;1;0;0;0;0;1;0;1;0;1;0;0;1.0;3.0;1.0;549000.0;80.0;94170;0;0.0;-1.0
3.0;2;30.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;2.0;2.0;360000.0;65.0;94140;0;-1.0;-1.0
3.0;2;-1.0;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;316500.0;64.0;94130;3550;-1.0;-1.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;318000.0;67.0;94360;1700;-1.0;-1.0
4.0;1;41.0;0;1;0;0;0;0;0;0;0;0;0;0;3.0;3.0;3.0;635000.0;87.4;94170;0;1.0;4.0
5.0;4;-1.0;0;0;1;1;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;348300.0;103.0;94600;0;0.0;-1.0
2.0;1;15.0;1;0;1;1;0;0;0;0;0;0;0;1;-1.0;6.0;6.0;230000.0;50.0;94170;1800;0.0;3.0
3.0;1;28.0;1;0;0;0;0;0;0;0;0;0;0;0;3.0;2.0;2.0;424000.0;72.0;94600;0;-1.0;-1.0
1.0;1;14.0;0;0;0;0;0;1;0;1;1;0;0;0;-1.0;5.0;5.0;110000.0;14.0;94210;1224;0.0;6.0
1.0;1;19.9;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;1.0;47000.0;19.9;94800;290;2.0;6.0
2.0;1;-1.0;1;1;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;183000.0;50.0;94600;2616;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;249000.0;44.0;94100;0;0.0;2.0
1.0;1;37.0;0;1;0;0;0;1;0;0;0;0;0;1;3.0;3.0;1.0;333000.0;37.0;94300;1135;1.0;6.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;0;0;0;3.0;-1.0;-1.0;921000.0;83.0;94340;0;3.0;-1.0
4.0;3;-1.0;1;1;0;0;0;0;0;0;0;0;0;0;3.0;-1.0;-1.0;479000.0;82.0;94500;0;3.0;-1.0
2.0;1;-1.0;1;0;1;0;0;0;0;0;0;0;0;0;5.0;-1.0;-1.0;311659.0;60.0;94430;0;2.0;-1.0
4.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;3.0;1.0;449000.0;102.0;94800;0;1.0;2.0
3.0;2;-1.0;0;0;1;1;0;0;0;0;0;0;0;1;5.0;6.0;6.0;231000.0;52.0;94500;2828;-1.0;-1.0
1.0;1;9.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;109000.0;11.0;94250;611;-1.0;-1.0
3.0;2;-1.0;0;0;1;0;0;0;0;0;1;0;0;0;-1.0;4.0;4.0;226900.0;60.0;94140;0;0.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;0;0;1;0;0;-1.0;3.0;3.0;300000.0;58.0;94240;1440;3.0;4.0
3.0;2;-1.0;1;1;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;329900.0;77.0;94350;6996;4.0;4.0
3.0;2;-1.0;0;1;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;239000.0;62.0;94350;2232;4.0;4.0
1.0;1;39.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;160000.0;39.0;94360;1393;-1.0;-1.0
5.0;4;-1.0;0;1;1;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;669000.0;113.0;94170;0;0.0;-1.0
5.0;4;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;-1.0;-1.0;820000.0;110.0;94250;0;-1.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;-1.0;-1.0;570000.0;84.0;94250;0;-1.0;-1.0
3.0;2;-1.0;1;1;0;0;0;1;0;1;0;0;0;0;-1.0;-1.0;-1.0;445000.0;67.0;94250;0;-1.0;-1.0
3.0;2;-1.0;1;0;1;1;0;0;0;0;0;0;0;1;-1.0;4.0;3.0;230000.0;52.1;94500;2355;-1.0;-1.0
1.0;1;13.1;1;0;0;0;0;0;0;1;0;0;0;0;-1.0;4.0;2.0;149000.0;20.7;94320;600;0.0;-1.0
1.0;1;28.8;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;180000.0;28.8;94100;30;-1.0;-1.0
2.0;1;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;240000.0;40.4;94100;0;-1.0;-1.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;337500.0;43.9;94370;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;357200.0;46.6;94370;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;325200.0;43.3;94500;1000;4.0;5.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;238500.0;99.0;94290;0;0.0;1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;228500.0;94.0;94290;0;-1.0;-1.0
5.0;2;-1.0;0;0;1;0;0;1;0;0;0;0;0;1;-1.0;5.0;2.0;267700.0;69.0;94120;1692;-1.0;-1.0
2.0;1;30.0;0;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;216000.0;41.5;94470;1000;1.0;5.0
5.0;4;-1.0;0;1;1;0;0;0;0;1;1;0;0;0;-1.0;5.0;5.0;322500.0;93.0;94120;5704;-1.0;-1.0
2.0;1;38.0;0;1;0;0;0;0;0;0;0;0;0;1;3.0;2.0;3.0;579000.0;70.0;94130;2400;0.0;4.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;3.0;4.0;2.0;200000.0;63.0;94190;182952;0.0;3.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;265000.0;41.0;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;270000.0;44.6;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;270000.0;44.6;94500;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;275000.0;44.8;94500;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;270000.0;44.8;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;354300.0;43.9;94370;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;360700.0;39.7;94370;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;258560.0;45.7;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;337500.0;50.7;94500;1000;5.0;5.0
2.0;1;30.0;0;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;308200.0;38.3;94370;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;314200.0;44.9;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;310900.0;44.4;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;314600.0;44.9;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;317600.0;43.5;94500;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;372000.0;44.2;94370;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;320500.0;44.8;94500;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;314000.0;43.0;94500;1000;2.0;5.0
2.0;1;30.0;0;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;251033.0;40.6;94470;1000;7.0;7.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;343700.0;43.9;94370;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;260360.0;41.5;94470;1000;6.0;6.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;317000.0;44.5;94500;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;311500.0;43.5;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;231399.0;37.1;94190;1000;2.0;5.0
3.0;2;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;297700.0;64.9;94190;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;233499.0;45.3;94190;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;234200.0;38.1;94190;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;235200.0;39.2;94190;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;314200.0;48.1;94500;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;246799.0;40.7;94190;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;239899.0;47.0;94190;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;249000.0;42.0;94190;1000;5.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;242000.0;40.7;94190;1000;5.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;239000.0;40.7;94190;1000;4.0;5.0
3.0;2;-1.0;0;1;1;0;0;1;0;0;0;1;0;0;5.0;2.0;1.0;269000.0;60.9;94370;3240;0.0;4.0
1.0;1;24.0;0;0;0;1;0;0;0;0;0;0;1;1;-1.0;-1.0;3.0;93000.0;24.0;94450;1200;2.0;2.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;313500.0;50.8;94370;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;289500.0;42.9;94190;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;210385.0;44.3;94190;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;278673.0;53.2;94190;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;230400.0;37.1;94190;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;243000.0;44.3;94190;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;223099.0;38.6;94190;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;231399.0;39.2;94190;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;201417.0;42.5;94190;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;237199.0;44.9;94190;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;251799.0;44.4;94190;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;309600.0;44.4;94500;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;304100.0;44.4;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;300800.0;40.8;94500;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;326200.0;45.5;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;308800.0;48.1;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;330000.0;41.8;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;319600.0;46.3;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;300700.0;40.1;94500;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;250699.0;42.7;94190;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;247000.0;44.6;94190;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;245000.0;41.0;94190;1000;6.0;6.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;230000.0;41.0;94190;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;291200.0;40.1;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;345300.0;45.5;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;249000.0;44.6;94190;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;247000.0;44.6;94190;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;245000.0;41.4;94190;1000;6.0;6.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;336500.0;45.2;94500;1000;3.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;295200.0;40.7;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;306000.0;46.2;94500;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;289100.0;44.0;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;305000.0;46.9;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;311000.0;49.9;94500;1000;1.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;5.0;2.0;2.0;280000.0;43.2;94500;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;297300.0;47.9;94370;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;296000.0;48.4;94370;1000;2.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;1.0;2.0;2.0;295800.0;45.7;94370;1000;4.0;5.0
2.0;1;30.0;1;1;1;0;0;1;1;1;0;1;1;1;3.0;2.0;2.0;289600.0;44.4;94370;1000;1.0;5.0
