Prix;Arrondissement;Nombre de pieces;Nombre de chambres;Superficie;Superficie salon (m²);Etage;Nombre d'etages;Balcon;Ascenseur;Parking;Cave;Accessible_mobilité_réduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis à vis;Calme;Charge annuelles;Exposition;DPE;GES
239 000 €;Vitry-sur-Seine (94400);4.0;3;79 m²;;1;3.0;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;4 496 €/an;;E;E
237 000 €;Vitry sur Seine (94400);4.0;3;68 m²;16.0;6;9.0;Oui;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;1 581 €/an;;D;D
245 000 €;Bonneuil-sur-Marne (94380);3.0;2;57 m²;26.0;5;6.0;Non;Oui;Oui;Non;Non;Non;Oui;Oui;Non;Non;Non;Oui;2 000 €/an;;C;C
355 000 €;Creteil (94000);4.0;3;84 m²;23.0;3;5.0;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;1 760 €/an;;C;A
233 000 €;Saint-Maur-des-Fosses (94100);3.0;2;53 m²;19.0;1;4.0;Oui;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;2 932 €/an;Ouest;G;G
649 000 €;Alfortville (94140);5.0;3;103 m²;39.0;5;6.0;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Non;Non;2 160 €/an;;D;B
299 000 €;Fresnes (94260);3.0;2;70 m²;30.0;3;3.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;2 760 €/an;;C;C
342 000 €;Maisons-Alfort (94700);3.0;2;55,2 m²;16.0;3;3.0;Non;Non;Oui;Oui;Non;Oui;Non;Non;Non;Non;Oui;Oui;3 540 €/an;Sud-ouest;F;F
345 000 €;Charenton-le-Pont (94220);2.0;1;44 m²;19.0;2ème;;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;;;E;B
236 900 €;Thiais (94320);2.0;1;45 m²;20.0;1;2.0;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;1 248 €/an;;D;B
650 000 €;Vincennes (94300);3.0;2;86 m²;;4;5.0;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;2 234 €/an;Sud;F;F
189 000 €;Charenton-le-Pont (94220);1.0;1;24,9 m²;;2;9.0;Non;Oui;Non;Non;Non;Oui;Non;Oui;Oui;Non;Non;Oui;840 €/an;Est;D;A
484 000 €;Vincennes (94300);3.0;2;63 m²;;2;5.0;Oui;Oui;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Oui;2 700 €/an;;D;D
296 000 €;Le Perreux-sur-Marne (94170);3.0;2;64 m²;22.0;1;4.0;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;3 900 €/an;Ouest;D;D
185 000 €;Fresnes (94260);4.0;3;67 m²;;5;11.0;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;12 €/an;;C;C
460 000 €;Fontenay-sous-Bois (94120);4.0;3;81 m²;;2;4.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;1 760 €/an;;E;B
255 000 €;Maisons-Alfort (94700);2.0;1;38 m²;15.0;3;4.0;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;804 €/an;Ouest;E;B
215 000 €;Créteil (94000);3.0;2;59 m²;;4;4.0;Oui;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Oui;2 668 €/an;;F;C
225 000 €;Chennevieres-sur-Marne (94430);4.0;2;70 m²;25.0;1;3.0;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non;Non;Non;Oui;3 870 €/an;Ouest;D;E
462 000 €;Gentilly (94250);4.0;2;70 m²;30.0;1;4.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;1 920 €/an;;C;A
629 000 €;Charenton-le-Pont (94220);4.0;3;85 m²;40.0;4;7.0;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Oui;;Sud-ouest;C;C
380 000 €;Arcueil (94110);4.0;2;75,4 m²;31.0;4;7.0;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;;Est;C;A
239 000 €;Champigny-sur-Marne (94500);3.0;2;65 m²;;7;9.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;3 760 €/an;;E;E
699 000 €;Ivry sur Seine (94200);4.0;3;112,4 m²;51.0;5;5.0;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Oui;Oui;Non;Oui;6 201 €/an;Ouest;F;D
300 000 €;Villiers-sur-Marne (94350);4.0;3;70 m²;;2;2.0;Oui;Non;Oui;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;2 040 €/an;;C;C
179 000 €;Choisy-le-Roi (94600);2.0;1;48 m²;18.0;6ème;;Oui;Oui;Oui;Oui;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;2 196 €/an;;E;D
256 000 €;Ivry-sur-Seine (94200);3.0;2;45 m²;;3;4.0;Non;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Non;1 572 €/an;Sud;G;C
225 000 €;Chennevières-sur-Marne (94430);4.0;2;70 m²;25.0;1;3.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Oui;Non;3 480 €/an;Ouest;D;D
618 000 €;Nogent sur Marne (94130);4.0;3;93 m²;;3;4.0;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;2 540 €/an;Ouest;D;D
1 090 000 €;Saint-Maur-des-Fossés (94210);5.0;4;121 m²;;4;4.0;Non;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Oui;5 800 €/an;;C;C
295 000 €;Livry Gargan (93190);3.0;2;61 m²;;4;4.0;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;3 444 €/an;;C;C
269 000 €;Alforville (94140);3.0;2;55 m²;;4;4.0;Oui;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Oui;Oui;1 590 €/an;Ouest;E;E
245 000 €;Ivry-sur-Seine (94200);2.0;1;34 m²;;1;4.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;1 200 €/an;;E;B
195 000 €;Champigny-sur-Marne (94500);3.0;2;55 m²;;2;7.0;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;3 200 €/an;;E;E
273 000 €;Ivry-sur-Seine (94200);3.0;2;50 m²;;4;8.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;2 204 €/an;;D;C
269 000 €;Alfortville (94140);2.0;1;46 m²;;1;4.0;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 287 €/an;;D;D
185 000 €;Alfortville (94140);2.0;1;32 m²;;2;2.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;2 000 €/an;;G;C
269 000 €;Champigny sur Marne (94500);4.0;3;76 m²;27.0;6;6.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Non;Oui;2 500 €/an;;B;A
179 000 €;Thiais (94320);2.0;1;44 m²;15.0;4;4.0;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;2 695 €/an;;G;G
295 000 €;Champigny-sur-Marne (94500);4.0;3;80 m²;;2;5.0;Non;Oui;Non;Non;Non;Oui;Non;Oui;Oui;Non;Non;Non;3 600 €/an;;D;D
329 000 €;Saint Maur des Fosses (94100);3.0;2;68,3 m²;;6;6.0;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Oui;4 100 €/an;Sud;E;E
244 000 €;Vitry-sur-Seine (94400);3.0;2;67 m²;20.0;13;13.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Oui;Non;Non;Oui;3 507 €/an;Ouest;E;E
299 000 €;Ivry-sur-Seine (94200);4.0;2;86 m²;29.0;2;6.0;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Oui;Non;Oui;Oui;3 411,60 €/an;Ouest;C;C
264 900 €;Sucy-en-Brie (94370);3.0;2;77 m²;;4;5.0;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;3 816 €/an;;D;D
319 000 €;Fresnes (94260);5.0;4;90 m²;;2;5.0;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Non;Non;3 661 €/an;Ouest;D;B
695 000 €;Nogent-sur-Marne (94130);4.0;3;101 m²;;3;3.0;Non;Oui;Oui;Oui;Non;Non;Non;Non;Oui;Non;Non;Oui;7 877 €/an;;F;F
234 500 €;Vitry sur Seine (94400);4.0;3;67 m²;23.0;3;8.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;2 984 €/an;Est;E;E
199 000 €;Maisons-Alfort (94700);2.0;1;30,7 m²;18.0;2;3.0;Non;Non;Oui;Oui;Non;Oui;Non;Non;Non;Oui;Non;Oui;1 966 €/an;Sud;G;G
595 000 €;Nogent-sur-Marne (94130);4.0;2;93 m²;32.0;4;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;4 868 €/an;Sud;E;B
375 000 €;Arcueil (94110);4.0;2;75,4 m²;31.0;2;7.0;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;;Est;C;A
269 000 €;Le Plessis-Trévise (94420);4.0;3;84,7 m²;30.4;1er;;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;;;D;B
199 500 €;Chevilly Larue (94550);2.0;1;42 m²;18.0;1;3.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Oui;Non;Non;Oui;2 745 €/an;Sud;E;E
569 000 €;Charenton-le-Pont (94220);3.0;2;64 m²;;2;7.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;1 800 €/an;;D;B
338 000 €;L'Hay-les-Roses (94240);4.0;3;86 m²;;7;8.0;Non;Oui;Oui;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;3 200 €/an;Ouest;D;B
490 000 €;Paris 1er (75001);2.0;1;37 m²;19.0;2;1.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;1 100 €/an;Nord;G;C
650 000 €;Fontenay-sous-Bois (94120);4.0;3;81 m²;;1;5.0;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;3 600 €/an;;C;C
495 000 €;Arcueil (94110);5.0;3;81 m²;31.0;3;5.0;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Non;Oui;3 248 €/an;;B;A
299 000 €;Le Plessis-Trévise (94420);4.0;3;82 m²;24.0;4;5.0;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;3 000 €/an;Sud-ouest;C;A
300 000 €;Fontenay-sous-Bois (94120);3.0;2;42 m²;;3;6.0;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;;;F;E
294 000 €;Nogent sur Marne (94130);3.0;2;60 m²;;3;3.0;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;1 800 €/an;;F;F
550 000 €;Vincennes (94300);2.0;1;54 m²;;2ème;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;3 200 €/an;;B;C
244 900 €;Vitry-sur-Seine (94400);4.0;3;66 m²;12.0;3;8.0;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Non;Oui;Non;3 100 €/an;;E;D
374 500 €;Créteil (94000);4.0;3;86 m²;29.0;1;4.0;Oui;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;4 440 €/an;;E;D
479 000 €;Gentilly (94250);5.0;3;93 m²;32.0;1;9.0;Oui;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;4 600 €/an;Sud;D;D
795 000 €;Saint-Maur-des-Fossés (94100);4.0;2;109 m²;36.0;3;3.0;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;5 317 €/an;;C;A
209 000 €;Limeil-Brevannes (94450);3.0;2;63 m²;;1;6.0;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Oui;Non;Non;2 526 €/an;;C;B
599 000 €;Pantin (93500);4.0;3;80,1 m²;26.9;4ème;;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Oui;Oui;Non;3 120 €/an;Est;C;C
459 000 €;Maisons-Alfort (94700);4.0;3;73 m²;;9;9.0;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;3 200 €/an;;D;C
279 000 €;Vitry-sur-Seine (94400);4.0;3;73 m²;27.0;1;4.0;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;2 580 €/an;;E;E
285 000 €;Vitry-sur-Seine (94400);3.0;2;61 m²;;2;3.0;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;2 388 €/an;;C;C
225 000 €;Chevilly-Larue (94550);3.0;2;69 m²;19.0;1;7.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;3 724 €/an;Ouest;D;B
599 000 €;Villejuif (94800);6.0;5;116 m²;;11;12.0;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Oui;Non;Non;Non;6 120 €/an;;D;C
220 000 €;Sucy-en-Brie (94370);2.0;1;42 m²;;4;5.0;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;1 080 €/an;;C;A
549 000 €;Bry-sur-Marne (94360);5.0;3;132 m²;;1;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;3 596 €/an;;D;B
515 000 €;Vincennes (94300);3.0;2;56 m²;;1;4.0;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Oui;Oui;Oui;;;E;B
231 000 €;Nogent-sur-Marne (94130);1.0;1;29,1 m²;16.0;4;6.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Oui;Oui;Oui;2 040 €/an;;D;D
550 000 €;Vincennes (94300);3.0;2;65 m²;;1;3.0;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Oui;Non;Oui;;;C;A
400 000 €;Maisons-Alfort (94700);3.0;2;69 m²;22.0;9;9.0;Non;Oui;Non;Non;Non;Oui;Non;Oui;Oui;Non;Non;Non;4 800 €/an;;E;E
629 000 €;Nogent-sur-Marne (94130);4.0;4;104,3 m²;25.0;4;5.0;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Non;3 700 €/an;Ouest;D;B
590 000 €;Saint-Mandé (94160);3.0;2;68 m²;;1;1.0;Non;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;2 800 €/an;Ouest;D;D
255 000 €;Chevilly-Larue (94550);3.0;2;73 m²;;3;3.0;Oui;Non;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;3 320 €/an;;E;C
132 500 €;Le Plessis-Trévise (94420);1.0;1;22 m²;;3;3.0;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;576 €/an;;E;E
329 000 €;Le Perreux-sur-Marne (94170);3.0;2;71 m²;;3ème;;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;3 160 €/an;Ouest;E;E
549 000 €;Saint-Maur-des-Fossés (94210);5.0;3;107 m²;30.0;3;4.0;Oui;Oui;Oui;Oui;Non;Non;Non;Non;Non;Non;Oui;Oui;6 240 €/an;Ouest;E;E
320 000 €;Vincennes (94300);2.0;1;38,1 m²;;1;4.0;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;2 340 €/an;;E;E
169 000 €;Fresnes (94260);2.0;1;43 m²;14.0;2;3.0;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;2 632 €/an;;E;E
483 000 €;Saint Maur des Fosses (94210);4.0;3;88 m²;;1;4.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Oui;Non;Oui;3 600 €/an;;E;B
189 000 €;Orly (94310);2.0;1;50 m²;;3;4.0;Oui;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;2 040 €/an;;C;A
820 000 €;Joinville le Pont (94340);5.0;3;112 m²;28.5;5;5.0;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;3 084 €/an;Sud-ouest;C;C
196 900 €;Champigny-sur-Marne (94500);3.0;1;67 m²;15.6;4;4.0;Non;Non;Non;Non;Non;Oui;Non;Oui;Oui;Non;Oui;Oui;2 400 €/an;Sud;E;D
210 000 €;Le Plessis-Trévise (94420);4.0;3;70 m²;20.0;2;3.0;Oui;Non;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Oui;3 312 €/an;Sud;D;D
162 000 €;Ablon sur Seine (94480);3.0;2;58 m²;;3;4.0;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;2 400 €/an;;E;D
1 890 000 €;Paris 19ème (75019);3.0;2;283,7 m²;;RDC;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Oui;Non;;;;
354 000 €;Vincennes (94300);2.0;1;42 m²;;3;3.0;Non;Non;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;1 200 €/an;;F;F
464 800 €;Chevilly-Larue (94550);4.0;3;83 m²;31.0;8;8.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Oui;Non;Non;2 532 €/an;;B;B
475 000 €;Bry (94360);4.0;3;71 m²;;1;2.0;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;1 188 €/an;;D;C
239 000 €;Saint-Maur-des-Fossés (94100);2.0;1;42 m²;;2;4.0;Oui;Oui;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;3 740 €/an;;E;E
305 000 €;Chevilly-Larue (94550);3.0;2;62 m²;;3;5.0;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;2 600 €/an;Ouest;B;A
549 000 €;Charenton-le-Pont (94220);3.0;2;64 m²;;2;5.0;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;1 724 €/an;;F;F
344 900 €;Le Perreux-sur-Marne (94170);4.0;2;68 m²;;2;4.0;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;1 680 €/an;Nord;E;B
189 000 €;Bonneuil-sur-Marne (94380);4.0;3;71 m²;;8;9.0;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;3 480 €/an;;D;D
329 000 €;Le Perreux-sur-Marne (94170);3.0;2;65 m²;;3;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;2 520 €/an;;E;E
289 000 €;Orly (94310);5.0;4;102 m²;;3;5.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;4 696 €/an;Sud;D;C
339 000 €;Fontenay-sous-Bois (94120);2.0;1;51,9 m²;;3;6.0;Oui;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;3 000 €/an;Ouest;D;D
339 000 €;Fontenay-sous-Bois (94120);2.0;1;52 m²;;3;6.0;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;Oui;Oui;3 000 €/an;;D;D
229 000 €;Villiers-sur-Marne (94350);3.0;2;54 m²;;2;3.0;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;3 120 €/an;;C;C
565 900 €;Paris 16ème (75016);2.0;1;50 m²;29.0;RDC/7;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Oui;;Est;E;E
199 000 €;Champigny-sur-Marne (94500);4.0;2;68 m²;;RDC/5;;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;1 851,96 €/an;;E;E
499 000 €;Saint Maur des Fosses (94100);5.0;3;103 m²;;4;4.0;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;6 000 €/an;;E;E
249 900 €;Thiais (94320);3.0;2;59 m²;23.0;1;5.0;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Oui;Non;Non;2 317 €/an;;C;A
199 500 €;Ablon-sur-Seine (94480);3.0;2;64 m²;20.0;1;3.0;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;1 608 €/an;;D;A
355 000 €;Rosny sous Bois (93110);4.0;3;84 m²;;1;2.0;Non;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;3 250 €/an;;C;C
192 000 €;Champigny-sur-Marne (94500);3.0;2;58 m²;;1er;;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 600 €/an;;D;D
422 000 €;Nogent-sur-Marne (94130);3.0;2;59,1 m²;17.0;5;8.0;Oui;Oui;Non;Oui;Non;Oui;Non;Oui;Non;Non;Non;Non;;Sud-est;C;C
289 900 €;Villiers-sur-Marne (94350);4.0;3;80 m²;;2;2.0;Non;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;2 436 €/an;;D;B
295 000 €;Vincennes (94300);2.0;1;39,1 m²;;3;4.0;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;4 000 €/an;;E;E
319 000 €;Maisons-Alfort (94700);3.0;2;62,6 m²;28.0;9;10.0;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;2 950 €/an;Ouest;D;B
923 000 €;Saint-Mandé (94160);4.0;2;95 m²;;3;4.0;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;4 600 €/an;Ouest;D;B
467 000 €;Saint-Mandé (94160);2.0;1;46 m²;;2;4.0;Non;Oui;Non;Oui;Non;Oui;Non;Oui;Oui;Oui;Non;Non;2 400 €/an;Ouest;D;B
770 000 €;Paris 19ème (75019);5.0;3;113 m²;;RDC/6;;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;2 354 €/an;;D;C
750 000 €;Charenton le Pont (94220);3.0;2;86 m²;;1;4.0;Non;Oui;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;2 400 €/an;;;
170 000 €;Le Plessis-Trévise (94420);4.0;2;69 m²;13.0;4;4.0;Non;Non;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;4 000 €/an;Sud-ouest;E;E
235 000 €;Marolles-en-Brie (94440);3.0;2;57 m²;;1;2.0;Oui;Oui;Oui;Oui;Non;Oui;Oui;Oui;Non;Non;Non;Non;2 849 €/an;;C;C
280 900 €;Saint-Maur-des-Fossés (94100);2.0;1;62,3 m²;19.0;1;4.0;Oui;Non;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Non;2 738 €/an;Sud-est;D;D
420 000 €;Gentilly (94250);4.0;3;79 m²;21.0;5;5.0;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Oui;Oui;4 460 €/an;;C;C
349 500 €;Maisons-Alfort (94700);2.0;1;48 m²;21.0;3;5.0;Oui;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Oui;;Sud-ouest;D;D
200 000 €;Alfortville (94140);2.0;1;36,5 m²;12.0;2;3.0;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Non;1 647 €/an;Ouest;E;B
189 000 €;Le Plessis-Trévise (94420);3.0;2;59 m²;;1;4.0;Oui;Non;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;1 328 €/an;;E;E
598 000 €;Saint-Maur-des-Fossés (94210);5.0;3;117 m²;32.0;4;4.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;5 324 €/an;Sud;F;C
249 000 €;Champigny sur Marne (94500);3.0;2;67 m²;;1;4.0;Oui;Non;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Non;Oui;3 685 €/an;;D;D
286 000 €;Gentilly (94250);2.0;1;42 m²;;4;5.0;Non;Oui;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Oui;1 692 €/an;;F;F
349 000 €;Cachan (94230);3.0;2;69 m²;;2;5.0;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;1 805 €/an;;D;A
490 000 €;Créteil (94000);6.0;4;110 m²;40.0;5;5.0;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;;Sud-est;B;B
239 500 €;Neuilly-sur-Marne (93330);4.0;3;70 m²;;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;2 000 €/an;;C;C
370 000 €;Bry-sur-Marne (94360);4.0;3;80 m²;;1;3.0;Oui;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Oui;3 600 €/an;;D;D
279 000 €;Le Kremlin-Bicetre (94270);2.0;1;46 m²;16.0;6;7.0;Non;Oui;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;3 002 €/an;Sud;F;F
166 000 €;Boissy-Saint-Léger (94470);2.0;1;43 m²;;4;5.0;Oui;Non;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;1 800 €/an;;F;C
219 500 €;Vitry-sur-Seine (94400);5.0;3;80 m²;;4;6.0;Oui;Non;Non;Oui;Non;Non;Non;Non;Oui;Non;Non;Oui;4 560 €/an;Ouest;D;D
209 900 €;Le Plessis-Trévise (94420);3.0;2;65 m²;20.0;2;3.0;Oui;Non;Oui;Oui;Non;Oui;Non;Non;Non;Non;Oui;Oui;2 560 €/an;;E;E
288 000 €;Choisy-le-Roi (94600);4.0;3;79 m²;;3;4.0;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;3 360 €/an;Nord-est;F;B
278 250 €;Maisons-Alfort (94700);3.0;2;50,2 m²;;5;5.0;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;2 184 €/an;;F;F
216 900 €;Champigny-sur-Marne (94500);3.0;2;58 m²;;1;5.0;Oui;Oui;Oui;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;1 656 €/an;Sud-ouest;B;A
315 000 €;Bry-sur-Marne (94360);3.0;2;62 m²;;1er;;Oui;Non;Oui;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;2 600 €/an;;D;B
358 000 €;Gentilly (94250);4.0;3;70 m²;;2;2.0;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;3 274 €/an;;E;E
278 000 €;Thiais (94320);4.0;2;77 m²;;4;6.0;Oui;Oui;Oui;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;4 400 €/an;;D;B
339 000 €;Gentilly (94250);3.0;2;61 m²;;4;6.0;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Oui;2 972 €/an;;F;E
499 000 €;Paris 15ème (75015);3.0;2;56,5 m²;;2;10.0;Non;Oui;Non;Non;Non;Oui;Non;Oui;Oui;Non;Oui;Non;3 084 €/an;Ouest;D;D
178 000 €;Villiers-sur-Marne (94350);2.0;1;54 m²;19.0;3;3.0;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;2 400 €/an;Ouest;E;E
211 000 €;Champigny-sur-Marne (94500);3.0;2;82 m²;33.0;1;4.0;Oui;Oui;Oui;Oui;Non;Oui;Non;Oui;Non;Non;Oui;Oui;2 800 €/an;Sud;E;E
